Best Validation Dice: 0.8036767578125
Best Validation Loss: 0.698591947555542
Total Epochs: 4103

Epoch, Train Loss, Validation Loss, Train Dice, Validation Dice
533, 1.264707, 1.093072, 0.559663, 0.646755
534, 1.249581, 1.225645, 0.566078, 0.593003
535, 1.280249, 1.277384, 0.548991, 0.579770
536, 1.274637, 1.165497, 0.553827, 0.617805
537, 1.256273, 1.096588, 0.563866, 0.644013
538, 1.250493, 1.109085, 0.568555, 0.631637
539, 1.265676, 1.093815, 0.552815, 0.643259
540, 1.252709, 1.101857, 0.571672, 0.635743
541, 1.262064, 1.147038, 0.560094, 0.619981
542, 1.255202, 1.203167, 0.556797, 0.591122
543, 1.253407, 1.154651, 0.569750, 0.618780
544, 1.258210, 1.171863, 0.567160, 0.597617
545, 1.263585, 1.121662, 0.554660, 0.637421
546, 1.262531, 1.106779, 0.563406, 0.633704
547, 1.251034, 1.099215, 0.568080, 0.644391
548, 1.263382, 1.106212, 0.554146, 0.638706
549, 1.235719, 1.087058, 0.570175, 0.644483
550, 1.267592, 1.161695, 0.565864, 0.614189
551, 1.243392, 1.182958, 0.565590, 0.606331
552, 1.264358, 1.134444, 0.555319, 0.625577
553, 1.264970, 1.159547, 0.562337, 0.619689
554, 1.261808, 1.083773, 0.562371, 0.643845
555, 1.246918, 1.109197, 0.569083, 0.638683
556, 1.258009, 1.101881, 0.561729, 0.647745
557, 1.251921, 1.114932, 0.570143, 0.630878
558, 1.246493, 1.066138, 0.566469, 0.653600
559, 1.244486, 1.156692, 0.572292, 0.616136
560, 1.249992, 1.173051, 0.567858, 0.618048
561, 1.260542, 1.213118, 0.564851, 0.589558
562, 1.270382, 1.180026, 0.558993, 0.609091
563, 1.261387, 1.096802, 0.560464, 0.638975
564, 1.272230, 1.078404, 0.557134, 0.653580
565, 1.263658, 1.127415, 0.559572, 0.637602
566, 1.275199, 1.108976, 0.554100, 0.630767
567, 1.258628, 1.185426, 0.563733, 0.609733
568, 1.249579, 1.146201, 0.568814, 0.621471
569, 1.243935, 1.187521, 0.569207, 0.609273
570, 1.250087, 1.166130, 0.568151, 0.616446
571, 1.259425, 1.216556, 0.558045, 0.601903
572, 1.267536, 1.141513, 0.562089, 0.627572
573, 1.259710, 1.104990, 0.562794, 0.637594
574, 1.245425, 1.095714, 0.566544, 0.640270
575, 1.245349, 1.135232, 0.570032, 0.629284
576, 1.250786, 1.136059, 0.566754, 0.631518
577, 1.242568, 1.196252, 0.568998, 0.601763
578, 1.244650, 1.078842, 0.573810, 0.645348
579, 1.253797, 1.086295, 0.566208, 0.641118
580, 1.259125, 1.071915, 0.563682, 0.655350
581, 1.253097, 1.132438, 0.568934, 0.628309
582, 1.246641, 1.093483, 0.561868, 0.644018
583, 1.256634, 1.121118, 0.556354, 0.637310
584, 1.265534, 1.083385, 0.557034, 0.643043
585, 1.247849, 1.074666, 0.568968, 0.648243
586, 1.255026, 1.128703, 0.566401, 0.637033
587, 1.270351, 1.315970, 0.561931, 0.566582
588, 1.259857, 1.157136, 0.558937, 0.626945
589, 1.237552, 1.142223, 0.575779, 0.622634
590, 1.262422, 1.068144, 0.566679, 0.654220
591, 1.252076, 1.119569, 0.564351, 0.625429
592, 1.249267, 1.147500, 0.565680, 0.623568
593, 1.228002, 1.106718, 0.577342, 0.635484
594, 1.245569, 1.174618, 0.570981, 0.613049
595, 1.245883, 1.117741, 0.568566, 0.637493
596, 1.237711, 1.086913, 0.571874, 0.642710
597, 1.241443, 1.106281, 0.568623, 0.641697
598, 1.246219, 1.044802, 0.564726, 0.663102
599, 1.264782, 1.103525, 0.562650, 0.639773
600, 1.251471, 1.146114, 0.561489, 0.626354
601, 1.247902, 1.182404, 0.567420, 0.599841
602, 1.252847, 1.139650, 0.562122, 0.624135
603, 1.243186, 1.126713, 0.563776, 0.631777
604, 1.234765, 1.125736, 0.573050, 0.630614
605, 1.259274, 1.122778, 0.558850, 0.625810
606, 1.248776, 1.075138, 0.565215, 0.658549
607, 1.235711, 1.126226, 0.569127, 0.632107
608, 1.234547, 1.082632, 0.569039, 0.646648
609, 1.238621, 1.164045, 0.565479, 0.614735
610, 1.243721, 1.170725, 0.569389, 0.612541
611, 1.263857, 1.127546, 0.550611, 0.630734
612, 1.233335, 1.095981, 0.574813, 0.642451
613, 1.245266, 1.068395, 0.564220, 0.654806
614, 1.241744, 1.077372, 0.572580, 0.651394
615, 1.220824, 1.113638, 0.579861, 0.639161
616, 1.255653, 1.086999, 0.564593, 0.651198
617, 1.244091, 1.123834, 0.566356, 0.621012
618, 1.228416, 1.179612, 0.576962, 0.613359
619, 1.245646, 1.101334, 0.569490, 0.639052
620, 1.245978, 1.130678, 0.564000, 0.626526
621, 1.245692, 1.101631, 0.570821, 0.641012
622, 1.246050, 1.106924, 0.564519, 0.639773
623, 1.241746, 1.115718, 0.568478, 0.641644
624, 1.238230, 1.145324, 0.569899, 0.623614
625, 1.259311, 1.117253, 0.563396, 0.638409
626, 1.249973, 1.106041, 0.567491, 0.640910
627, 1.247267, 1.110271, 0.567441, 0.630122
628, 1.234246, 1.068997, 0.567224, 0.664132
629, 1.247003, 1.084382, 0.561402, 0.650295
630, 1.242035, 1.192081, 0.569179, 0.596827
631, 1.249026, 1.121243, 0.560014, 0.639361
632, 1.232951, 1.077047, 0.570661, 0.654652
633, 1.233315, 1.104935, 0.571636, 0.629241
634, 1.243362, 1.104827, 0.567605, 0.644957
635, 1.218198, 1.145344, 0.580793, 0.626399
636, 1.226745, 1.082247, 0.577502, 0.646562
637, 1.235105, 1.065576, 0.567307, 0.663307
638, 1.254086, 1.080750, 0.566447, 0.648997
639, 1.246732, 1.061178, 0.565964, 0.651130
640, 1.242633, 1.212715, 0.577268, 0.605604
641, 1.238321, 1.205076, 0.569549, 0.608905
642, 1.247539, 1.110741, 0.569266, 0.637691
643, 1.218211, 1.115345, 0.580211, 0.637259
644, 1.232455, 1.096337, 0.572324, 0.640743
645, 1.247608, 1.041375, 0.568102, 0.671557
646, 1.227089, 1.150356, 0.575760, 0.624300
647, 1.226812, 1.140849, 0.572686, 0.623591
648, 1.245327, 1.093331, 0.568681, 0.649683
649, 1.223797, 1.113855, 0.576703, 0.631665
650, 1.217762, 1.134754, 0.581224, 0.632498
651, 1.228929, 1.076125, 0.576516, 0.651648
652, 1.228582, 1.063574, 0.576556, 0.660164
653, 1.220840, 1.127067, 0.577911, 0.634778
654, 1.215403, 1.055762, 0.576538, 0.664501
655, 1.236049, 1.084041, 0.575772, 0.638508
656, 1.247519, 1.074538, 0.566251, 0.656698
657, 1.225941, 1.091095, 0.582210, 0.651112
658, 1.231011, 1.129299, 0.573514, 0.633631
659, 1.209444, 1.151532, 0.581994, 0.626755
660, 1.236728, 1.117150, 0.571360, 0.637041
661, 1.241461, 1.065761, 0.574600, 0.653062
662, 1.231495, 1.075238, 0.571648, 0.652171
663, 1.224156, 1.076908, 0.577536, 0.663099
664, 1.225355, 1.082227, 0.575969, 0.648713
665, 1.210886, 1.100971, 0.586959, 0.640489
666, 1.239042, 1.086446, 0.575082, 0.652011
667, 1.222859, 1.102773, 0.574183, 0.642774
668, 1.232875, 1.084261, 0.577440, 0.641276
669, 1.227551, 1.096637, 0.573811, 0.649604
670, 1.229050, 1.128636, 0.579473, 0.635515
671, 1.231159, 1.112612, 0.564249, 0.639361
672, 1.234769, 1.209756, 0.571242, 0.603205
673, 1.226276, 1.130882, 0.572986, 0.626097
674, 1.226271, 1.107192, 0.576501, 0.638328
675, 1.245852, 1.114244, 0.567842, 0.637741
676, 1.226696, 1.081965, 0.573554, 0.647781
677, 1.224257, 1.072150, 0.574297, 0.653346
678, 1.209524, 1.113251, 0.586914, 0.639250
679, 1.223481, 1.084304, 0.576676, 0.658402
680, 1.229385, 1.157274, 0.575992, 0.617896
681, 1.223892, 1.217365, 0.574523, 0.607339
682, 1.243370, 1.145838, 0.571021, 0.621481
683, 1.217547, 1.170267, 0.584379, 0.620455
684, 1.234119, 1.139606, 0.575214, 0.628715
685, 1.226239, 1.059057, 0.576323, 0.663470
686, 1.224893, 1.162317, 0.575296, 0.613719
687, 1.235360, 1.141990, 0.571857, 0.625089
688, 1.224911, 1.148148, 0.574695, 0.629842
689, 1.230011, 1.072037, 0.573171, 0.646247
690, 1.240681, 1.084960, 0.569420, 0.652978
691, 1.217358, 1.081244, 0.582015, 0.653308
692, 1.207897, 1.142699, 0.586705, 0.625808
693, 1.220883, 1.069824, 0.579489, 0.657153
694, 1.220832, 1.062175, 0.577732, 0.657975
695, 1.233532, 1.119578, 0.572031, 0.636789
696, 1.220730, 1.148268, 0.573879, 0.630556
697, 1.230944, 1.063002, 0.575477, 0.661139
698, 1.217129, 1.031740, 0.576890, 0.666887
699, 1.225290, 1.058424, 0.571915, 0.660943
700, 1.213754, 1.057272, 0.583006, 0.662652
701, 1.216452, 1.074614, 0.570945, 0.658770
702, 1.212659, 1.036092, 0.584080, 0.668566
703, 1.226517, 1.074640, 0.578111, 0.656251
704, 1.212401, 1.060247, 0.581796, 0.668799
705, 1.208818, 1.027371, 0.581072, 0.679369
706, 1.214915, 1.105394, 0.577197, 0.640887
707, 1.208998, 1.059459, 0.582173, 0.662302
708, 1.210018, 1.062609, 0.578357, 0.666222
709, 1.228923, 1.066355, 0.575628, 0.663361
710, 1.198912, 1.054041, 0.588482, 0.667182
711, 1.198877, 1.102045, 0.588446, 0.648215
712, 1.192481, 1.117216, 0.589348, 0.644569
713, 1.215377, 1.083087, 0.576832, 0.651221
714, 1.225935, 1.065830, 0.570521, 0.667200
715, 1.233976, 1.057365, 0.571878, 0.659661
716, 1.228347, 1.125330, 0.574539, 0.628619
717, 1.239891, 1.090868, 0.567595, 0.638300
718, 1.221103, 1.091730, 0.573602, 0.648212
719, 1.216971, 1.066780, 0.575180, 0.664173
720, 1.198571, 1.132145, 0.586604, 0.629820
721, 1.201927, 1.088865, 0.581437, 0.651587
722, 1.208805, 1.034230, 0.580163, 0.676647
723, 1.220795, 1.040651, 0.573483, 0.681497
724, 1.239188, 1.042193, 0.576352, 0.673187
725, 1.214512, 1.074941, 0.576260, 0.655329
726, 1.236729, 1.144144, 0.572329, 0.633473
727, 1.222810, 1.124607, 0.578923, 0.630967
728, 1.202282, 1.048253, 0.588285, 0.664904
729, 1.199453, 1.105261, 0.585355, 0.632069
730, 1.207890, 1.097126, 0.587519, 0.652905
731, 1.221737, 1.072406, 0.580357, 0.662464
732, 1.216190, 1.113541, 0.586379, 0.634243
733, 1.217859, 1.107477, 0.580835, 0.644059
734, 1.205740, 1.063541, 0.584520, 0.665935
735, 1.215870, 1.103204, 0.580709, 0.641847
736, 1.221210, 1.044392, 0.578961, 0.679920
737, 1.205516, 1.040780, 0.582094, 0.669094
738, 1.224915, 1.077406, 0.572545, 0.644658
739, 1.217374, 1.130806, 0.581648, 0.642611
740, 1.206233, 1.098032, 0.590673, 0.651231
741, 1.202295, 1.046162, 0.587073, 0.676399
742, 1.202839, 1.048252, 0.588053, 0.674091
743, 1.199755, 1.092824, 0.587561, 0.650693
744, 1.199706, 1.081834, 0.584756, 0.663350
745, 1.204185, 1.056349, 0.585087, 0.667525
746, 1.193155, 1.048596, 0.594441, 0.656541
747, 1.208341, 1.053745, 0.581006, 0.672704
748, 1.220211, 1.061916, 0.581780, 0.665547
749, 1.190884, 1.050988, 0.588918, 0.667944
750, 1.227895, 1.046772, 0.573161, 0.669218
751, 1.203225, 1.080165, 0.585061, 0.654659
752, 1.205200, 1.068658, 0.584443, 0.668586
753, 1.210826, 1.114430, 0.585451, 0.647585
754, 1.203446, 1.086060, 0.582022, 0.653506
755, 1.217443, 1.050395, 0.577943, 0.668210
756, 1.228251, 1.042042, 0.575400, 0.670820
757, 1.203359, 1.061605, 0.583632, 0.661136
758, 1.215726, 1.040314, 0.580763, 0.666418
759, 1.219905, 1.045875, 0.583893, 0.667639
760, 1.202608, 1.089082, 0.585713, 0.658927
761, 1.209145, 1.104198, 0.583632, 0.637896
762, 1.180867, 1.092631, 0.594640, 0.651158
763, 1.205683, 1.055877, 0.583933, 0.675594
764, 1.211093, 1.047238, 0.590436, 0.665029
765, 1.198113, 1.127424, 0.576883, 0.634357
766, 1.211203, 1.065701, 0.582963, 0.669980
767, 1.202614, 1.046459, 0.580604, 0.676195
768, 1.198119, 1.058197, 0.593127, 0.671910
769, 1.207200, 1.036369, 0.588346, 0.672082
770, 1.202927, 1.005786, 0.587054, 0.701624
771, 1.208108, 1.034877, 0.583614, 0.680685
772, 1.216860, 1.076073, 0.582016, 0.646184
773, 1.230463, 1.092661, 0.569023, 0.650048
774, 1.216980, 1.085316, 0.584121, 0.657635
775, 1.210599, 1.175480, 0.580207, 0.617071
776, 1.217183, 1.125513, 0.578488, 0.636261
777, 1.202131, 1.045008, 0.581786, 0.664917
778, 1.199513, 1.034749, 0.584323, 0.681456
779, 1.200865, 1.064844, 0.589229, 0.655601
780, 1.209841, 1.030320, 0.582955, 0.679529
781, 1.206116, 1.098204, 0.583240, 0.648555
782, 1.215112, 1.050714, 0.578004, 0.682162
783, 1.205120, 1.045175, 0.577823, 0.669828
784, 1.218223, 1.038706, 0.585616, 0.672044
785, 1.172665, 1.036188, 0.595625, 0.675972
786, 1.192811, 1.051474, 0.591877, 0.662528
787, 1.199939, 1.169796, 0.587057, 0.626344
788, 1.203242, 1.095377, 0.587958, 0.656221
789, 1.206386, 1.129321, 0.584052, 0.631224
790, 1.206311, 1.145858, 0.586461, 0.635134
791, 1.221751, 1.045733, 0.582101, 0.670752
792, 1.188640, 1.090316, 0.591573, 0.651366
793, 1.187937, 1.108836, 0.591965, 0.642847
794, 1.187865, 1.014868, 0.591884, 0.688886
795, 1.203309, 0.996216, 0.587143, 0.695787
796, 1.189912, 1.048044, 0.587708, 0.674106
797, 1.205568, 1.038321, 0.585148, 0.677160
798, 1.195609, 1.245125, 0.586848, 0.604005
799, 1.214203, 1.075450, 0.585380, 0.662246
800, 1.201465, 1.027337, 0.583518, 0.682071
801, 1.196529, 1.016493, 0.587116, 0.682269
802, 1.187682, 1.059130, 0.596370, 0.666918
803, 1.189384, 1.084329, 0.588505, 0.658125
804, 1.186749, 1.028594, 0.592109, 0.677399
805, 1.192844, 1.059435, 0.588282, 0.674230
806, 1.189140, 1.005988, 0.590382, 0.700060
807, 1.195556, 1.071013, 0.590722, 0.658011
808, 1.207981, 1.070629, 0.579378, 0.663691
809, 1.179535, 1.055132, 0.592364, 0.666925
810, 1.189776, 1.108233, 0.593239, 0.645503
811, 1.197946, 1.143577, 0.585395, 0.644808
812, 1.204349, 1.112173, 0.586318, 0.642162
813, 1.192466, 1.025394, 0.588197, 0.681426
814, 1.206205, 1.087523, 0.582728, 0.657051
815, 1.196229, 1.073964, 0.588156, 0.663764
816, 1.188994, 1.059159, 0.595605, 0.671122
817, 1.181996, 1.051823, 0.594571, 0.667672
818, 1.176298, 1.055223, 0.604128, 0.665115
819, 1.197627, 1.030604, 0.589234, 0.686761
820, 1.192147, 1.095145, 0.589615, 0.652605
821, 1.204235, 1.051428, 0.579829, 0.667296
822, 1.212976, 1.060373, 0.575440, 0.669817
823, 1.181792, 0.977743, 0.588621, 0.706839
824, 1.226541, 1.053174, 0.575943, 0.674659
825, 1.181406, 1.041002, 0.598592, 0.675827
826, 1.174165, 1.044348, 0.598300, 0.677140
827, 1.183846, 1.057470, 0.592755, 0.673326
828, 1.203833, 1.084408, 0.580338, 0.644660
829, 1.207301, 1.173620, 0.584247, 0.632795
830, 1.207316, 1.097330, 0.586543, 0.651282
831, 1.191877, 1.004015, 0.599741, 0.698763
832, 1.218238, 0.994490, 0.575870, 0.695020
833, 1.194036, 1.042725, 0.590281, 0.675396
834, 1.173736, 1.075023, 0.601283, 0.661370
835, 1.196514, 1.071178, 0.583271, 0.661395
836, 1.181030, 1.062604, 0.595660, 0.673491
837, 1.195874, 1.031579, 0.593542, 0.672890
838, 1.197411, 1.029303, 0.586731, 0.681858
839, 1.191930, 1.063274, 0.587666, 0.665397
840, 1.202323, 1.084358, 0.587031, 0.658704
841, 1.186021, 1.077579, 0.591281, 0.648362
842, 1.196393, 1.054487, 0.591831, 0.675637
843, 1.191941, 1.083681, 0.589400, 0.653504
844, 1.177875, 1.093397, 0.600539, 0.664815
845, 1.197204, 1.062835, 0.587597, 0.663851
846, 1.178733, 1.011882, 0.597917, 0.687545
847, 1.190951, 1.144657, 0.596416, 0.638262
848, 1.189340, 1.106390, 0.591252, 0.647138
849, 1.175617, 1.078959, 0.602451, 0.670566
850, 1.199767, 1.048408, 0.593766, 0.673433
851, 1.179284, 0.988249, 0.596318, 0.694266
852, 1.191536, 1.010479, 0.591543, 0.688535
853, 1.191446, 1.110580, 0.589779, 0.648174
854, 1.191018, 1.011717, 0.588265, 0.685542
855, 1.181440, 1.047896, 0.595336, 0.675472
856, 1.205358, 1.062850, 0.587056, 0.672486
857, 1.184599, 1.066124, 0.598581, 0.659590
858, 1.177952, 1.021818, 0.597506, 0.682881
859, 1.173835, 1.011941, 0.596778, 0.690879
860, 1.163572, 1.017940, 0.599801, 0.692151
861, 1.178346, 1.049775, 0.596472, 0.668540
862, 1.195106, 1.051833, 0.586903, 0.668291
863, 1.177650, 1.127397, 0.597546, 0.648152
864, 1.204638, 1.085371, 0.588796, 0.653232
865, 1.204996, 1.008543, 0.585200, 0.693456
866, 1.178591, 1.018372, 0.595082, 0.683792
867, 1.160765, 1.047665, 0.604015, 0.673014
868, 1.189750, 1.036173, 0.587572, 0.681705
869, 1.189648, 1.054715, 0.587363, 0.672793
870, 1.180386, 1.075639, 0.597779, 0.659534
871, 1.189559, 0.990123, 0.590578, 0.700182
872, 1.175020, 0.979427, 0.600058, 0.707035
873, 1.187055, 0.999150, 0.591518, 0.691790
874, 1.166173, 1.039720, 0.603076, 0.679501
875, 1.163477, 1.017575, 0.601125, 0.682607
876, 1.187851, 1.006407, 0.595210, 0.691425
877, 1.184960, 1.058735, 0.592406, 0.668352
878, 1.177648, 1.029102, 0.600212, 0.689924
879, 1.182442, 1.031330, 0.593237, 0.678943
880, 1.171451, 0.993846, 0.600745, 0.702658
881, 1.186738, 0.991726, 0.595300, 0.701578
882, 1.174875, 1.022264, 0.598161, 0.681345
883, 1.176681, 1.068711, 0.597320, 0.676673
884, 1.168034, 1.071563, 0.600143, 0.660837
885, 1.171715, 1.069843, 0.595162, 0.664038
886, 1.171323, 1.100590, 0.600958, 0.660438
887, 1.167452, 1.034245, 0.603873, 0.684097
888, 1.157141, 1.009273, 0.605404, 0.697818
889, 1.171684, 1.008332, 0.600895, 0.686174
890, 1.185897, 1.000970, 0.594803, 0.696516
891, 1.189246, 1.104560, 0.588902, 0.649573
892, 1.178847, 1.124668, 0.594355, 0.644838
893, 1.199208, 1.006997, 0.586453, 0.686502
894, 1.183895, 0.959294, 0.596024, 0.717905
895, 1.199795, 0.987005, 0.581468, 0.696434
896, 1.177949, 1.060178, 0.597223, 0.670249
897, 1.177431, 1.011682, 0.594940, 0.688683
898, 1.187621, 1.035923, 0.593889, 0.671359
899, 1.168060, 1.025458, 0.599352, 0.679501
900, 1.162217, 1.153109, 0.604173, 0.634507
901, 1.184645, 1.063835, 0.595558, 0.663353
902, 1.160615, 1.028967, 0.602322, 0.682835
903, 1.160612, 0.987608, 0.600491, 0.699700
904, 1.173638, 0.998379, 0.599879, 0.702579
905, 1.161508, 1.015693, 0.597285, 0.690795
906, 1.167469, 0.999672, 0.600330, 0.689873
907, 1.176069, 1.050457, 0.598829, 0.674837
908, 1.173738, 1.091415, 0.602181, 0.660981
909, 1.181052, 1.061596, 0.595687, 0.669137
910, 1.169502, 0.990229, 0.601630, 0.693606
911, 1.178330, 1.040973, 0.591085, 0.683290
912, 1.173640, 1.055099, 0.594355, 0.670983
913, 1.165440, 0.992531, 0.598851, 0.698496
914, 1.155714, 0.986163, 0.608729, 0.696881
915, 1.191765, 1.005376, 0.590817, 0.699649
916, 1.170506, 1.010691, 0.599787, 0.691641
917, 1.165338, 1.069769, 0.603233, 0.663734
918, 1.171722, 1.052676, 0.605442, 0.672184
919, 1.167969, 1.049242, 0.603187, 0.673857
920, 1.164214, 1.037334, 0.603763, 0.674144
921, 1.161706, 1.060407, 0.602377, 0.665684
922, 1.166199, 1.132441, 0.601134, 0.646994
923, 1.191563, 1.029094, 0.591479, 0.689604
924, 1.176976, 1.069515, 0.600300, 0.655675
925, 1.161325, 1.003387, 0.602307, 0.699400
926, 1.156118, 1.004103, 0.612584, 0.694309
927, 1.155836, 0.963184, 0.609061, 0.707657
928, 1.189443, 1.023340, 0.597056, 0.681418
929, 1.164299, 1.072510, 0.602605, 0.669208
930, 1.185488, 1.041445, 0.592516, 0.673466
931, 1.174764, 0.984115, 0.598598, 0.700456
932, 1.166021, 1.004234, 0.603527, 0.695244
933, 1.152013, 1.039958, 0.606368, 0.677272
934, 1.171859, 1.024119, 0.597140, 0.685275
935, 1.170752, 1.017406, 0.598407, 0.686801
936, 1.171880, 1.203876, 0.600555, 0.628560
937, 1.176580, 1.088644, 0.595949, 0.660029
938, 1.172404, 1.051840, 0.601250, 0.673755
939, 1.170098, 1.008089, 0.597186, 0.684849
940, 1.169466, 0.998705, 0.595498, 0.699453
941, 1.151504, 0.985567, 0.611818, 0.692494
942, 1.174161, 1.138600, 0.601635, 0.640770
943, 1.176008, 1.122969, 0.599146, 0.646948
944, 1.196845, 0.980173, 0.588374, 0.706855
945, 1.184691, 0.997871, 0.593477, 0.688556
946, 1.162517, 1.024809, 0.607359, 0.682183
947, 1.165612, 1.021107, 0.599738, 0.682853
948, 1.152147, 0.986488, 0.609844, 0.693413
949, 1.179327, 0.981531, 0.594191, 0.703219
950, 1.178729, 1.076952, 0.595563, 0.661174
951, 1.146471, 1.064910, 0.611308, 0.671077
952, 1.182637, 1.076929, 0.592536, 0.659174
953, 1.171095, 1.008630, 0.600603, 0.692039
954, 1.154186, 1.001766, 0.610548, 0.691526
955, 1.155985, 0.996470, 0.605160, 0.699755
956, 1.143921, 1.014827, 0.614300, 0.684331
957, 1.168665, 1.083342, 0.600171, 0.659483
958, 1.177597, 0.985800, 0.596155, 0.710285
959, 1.184038, 1.112146, 0.592776, 0.653410
960, 1.172396, 1.026524, 0.598475, 0.691067
961, 1.167762, 1.055129, 0.598937, 0.667502
962, 1.155749, 0.982241, 0.603745, 0.705461
963, 1.164140, 0.963519, 0.602792, 0.706141
964, 1.174277, 1.027688, 0.599522, 0.680898
965, 1.171001, 1.024802, 0.601463, 0.690836
966, 1.148542, 1.111119, 0.607890, 0.641905
967, 1.163783, 0.991595, 0.596821, 0.706789
968, 1.158569, 0.997683, 0.602388, 0.693177
969, 1.163292, 1.009900, 0.605776, 0.685516
970, 1.162320, 1.021542, 0.604451, 0.693195
971, 1.170158, 1.110073, 0.597603, 0.646651
972, 1.164787, 0.996738, 0.606530, 0.687314
973, 1.162382, 0.997739, 0.605849, 0.701454
974, 1.141597, 0.984179, 0.616195, 0.699329
975, 1.157898, 0.999158, 0.607558, 0.693352
976, 1.197665, 1.142689, 0.586792, 0.655220
977, 1.167117, 1.094570, 0.599324, 0.653979
978, 1.183974, 0.995774, 0.596317, 0.701652
979, 1.155898, 1.035443, 0.604533, 0.673872
980, 1.152072, 1.012610, 0.609740, 0.689503
981, 1.149242, 1.035657, 0.611959, 0.676548
982, 1.137705, 1.061834, 0.610032, 0.675863
983, 1.162121, 0.982841, 0.606891, 0.699936
984, 1.164134, 1.072690, 0.601417, 0.664587
985, 1.172312, 1.030280, 0.601823, 0.673687
986, 1.157142, 1.054800, 0.606508, 0.673149
987, 1.158373, 1.071010, 0.602145, 0.665316
988, 1.169782, 0.997146, 0.597590, 0.693113
989, 1.137794, 1.005111, 0.610313, 0.687322
990, 1.160499, 0.960350, 0.604867, 0.715741
991, 1.163818, 0.967090, 0.603734, 0.701599
992, 1.158274, 1.081789, 0.603091, 0.666283
993, 1.159157, 1.018343, 0.606895, 0.685118
994, 1.165014, 1.059206, 0.605250, 0.669985
995, 1.172471, 0.986741, 0.598473, 0.703163
996, 1.185102, 1.020133, 0.597241, 0.682236
997, 1.154214, 1.001478, 0.607341, 0.690569
998, 1.154426, 1.061726, 0.609040, 0.667997
999, 1.153155, 1.031582, 0.608146, 0.677628
1000, 1.166087, 0.973675, 0.604784, 0.710447
1001, 1.165985, 1.022352, 0.602769, 0.683239
1002, 1.156833, 0.989430, 0.602675, 0.698428
1003, 1.160761, 1.085863, 0.604672, 0.661205
1004, 1.150400, 1.048823, 0.605726, 0.671188
1005, 1.154406, 1.073999, 0.604467, 0.666545
1006, 1.186344, 1.012499, 0.594020, 0.692286
1007, 1.160143, 0.965915, 0.602371, 0.703488
1008, 1.156957, 0.957685, 0.604959, 0.710795
1009, 1.167568, 0.998242, 0.601693, 0.693220
1010, 1.163530, 1.078975, 0.607227, 0.666405
1011, 1.161459, 1.079507, 0.605110, 0.664721
1012, 1.164727, 1.006808, 0.593241, 0.685854
1013, 1.187969, 0.952833, 0.590174, 0.715650
1014, 1.151236, 0.954469, 0.608592, 0.706113
1015, 1.160275, 1.081195, 0.604617, 0.665308
1016, 1.166815, 1.078892, 0.600131, 0.662200
1017, 1.143072, 0.950154, 0.612088, 0.714558
1018, 1.168243, 0.967533, 0.598399, 0.711697
1019, 1.150637, 1.009497, 0.613755, 0.684640
1020, 1.151879, 1.045710, 0.607713, 0.680177
1021, 1.149733, 0.988867, 0.602673, 0.697041
1022, 1.156193, 1.053410, 0.600304, 0.669701
1023, 1.155059, 1.087865, 0.606398, 0.650500
1024, 1.162971, 0.946836, 0.596802, 0.727355
